key,day_of_month,avg_units,avg_values,num_observations
Flipkart_FASG3,13,112.72727272727273,10578.590550538867,11
Flipkart_FASG3,14,113.0,10350.388049291085,11
Flipkart_FASG3,15,114.0909090909091,10584.594033785774,11
Flipkart_FASG3,16,95.63636363636364,8791.013094109816,11
Flipkart_FASG3,17,85.18181818181819,7924.8658494984265,11
Flipkart_FASG3,18,105.0,9720.07680410741,11
Flipkart_FASG3,19,95.9090909090909,8995.584373798447,11
Flipkart_FASG3,20,108.81818181818181,10159.70323238021,11
Flipkart_FASG3,21,112.0909090909091,10414.43574573095,11
Flipkart_FASG3,22,110.72727272727273,9946.234304357786,11
Flipkart_FASG3,23,99.81818181818181,9322.747173609781,11
Flipkart_FASG3,24,87.0,8250.135832993552,11
Flipkart_FASG3,25,99.63636363636364,9199.802118185287,11
Flipkart_FASG3,26,98.3,8690.283787907765,10
Flipkart_FASG3,27,102.3,8795.697746404168,10
Flipkart_FASG3,28,106.6,9402.0697491356,10
Flipkart_FASG3,29,97.1,9774.702385501287,10
Flipkart_FASG3,30,109.2,10691.12008797043,10
Flipkart_FASG3,31,122.0,11780.527296411567,6
Flipkart_FASM3,1,532.8181818181819,54938.801805171235,11
Flipkart_FASM3,2,507.27272727272725,52152.223606926826,11
Flipkart_FASM3,3,472.72727272727275,48096.242885259824,11
Flipkart_FASM3,4,421.0,41766.71441257713,11
Flipkart_FASM3,5,440.1818181818182,42780.16881216385,11
Flipkart_FASM3,6,396.1818181818182,40585.79000235962,11
Flipkart_FASM3,7,354.72727272727275,35672.67693722333,11
Flipkart_FASM3,8,341.45454545454544,34452.154895352825,11
Flipkart_FASM3,9,327.45454545454544,32406.33169567245,11
Flipkart_FASM3,10,271.54545454545456,26806.7544171862,11
Flipkart_FASM3,11,263.54545454545456,25716.910723800756,11
Flipkart_FASM3,12,258.1818181818182,24638.450647133006,11
Flipkart_FASM3,13,263.45454545454544,25726.41613779708,11
Flipkart_FASM3,14,249.8181818181818,24633.328424733332,11
Flipkart_FASM3,15,577.1818181818181,59915.63929834149,11
Flipkart_FASM3,16,385.90909090909093,39395.33719391466,11
Flipkart_FASM3,17,370.8181818181818,36659.94444621818,11
Flipkart_FASM3,18,411.90909090909093,40331.89913005636,11
Flipkart_FASM3,19,420.72727272727275,40119.40008705079,11
Flipkart_FASM3,20,470.6363636363636,45496.955604346964,11
Flipkart_FASM3,21,418.1818181818182,40023.507966186204,11
Flipkart_FASM3,22,403.45454545454544,38065.89052084164,11
Flipkart_FASM3,23,349.8181818181818,33931.77277669281,11
Flipkart_FASM3,24,365.54545454545456,35995.0824875024,11
Flipkart_FASM3,25,568.0,54590.092090307546,11
Flipkart_FASM3,26,346.9,31374.327841453814,10
Flipkart_FASM3,27,341.4,30823.293650422496,10
Flipkart_FASM3,28,292.7,26911.634360011714,10
Flipkart_FASM3,29,424.6,43976.4357021404,10
Flipkart_FASM3,30,444.2,46646.074329538504,10
Flipkart_FASM3,31,326.3333333333333,33367.22790449416,6
Flipkart_FASP3,1,338.27272727272725,33871.06256956295,11
Flipkart_FASP3,2,312.6363636363636,31585.480216950426,11
Flipkart_FASP3,3,281.45454545454544,28597.839169136343,11
Flipkart_FASP3,4,239.27272727272728,24062.552608948496,11
Flipkart_FASP3,5,242.54545454545453,23654.533081839272,11
Flipkart_FASP3,6,199.9090909090909,20262.243864726057,11
Flipkart_FASP3,7,172.63636363636363,17375.199099006593,11
Flipkart_FASP3,8,169.72727272727272,16869.04625743267,11
Flipkart_FASP3,9,155.0909090909091,15090.505067678327,11
Flipkart_FASP3,10,136.36363636363637,13334.375052539455,11
Flipkart_FASP3,11,143.36363636363637,14102.566496171336,11
Flipkart_FASP3,12,137.63636363636363,13503.314246926584,11
Flipkart_FASP3,13,142.9090909090909,13961.863567385151,11
Flipkart_FASP3,14,147.45454545454547,14020.57318151511,11
Flipkart_FASP3,15,257.72727272727275,26576.69937979842,11
Flipkart_FASP3,16,191.27272727272728,19318.834896009368,11
Flipkart_FASP3,17,164.72727272727272,16714.343172754336,11
Flipkart_FASP3,18,166.0,16849.563848504986,11
Flipkart_FASP3,19,170.45454545454547,17242.05798753429,11
Flipkart_FASP3,20,161.8181818181818,16037.526206210885,11
Flipkart_FASP3,21,163.1818181818182,16284.481508346444,11
Flipkart_FASP3,22,161.0909090909091,16294.99530215435,11
Flipkart_FASP3,23,150.8181818181818,15190.813878001838,11
Flipkart_FASP3,24,143.63636363636363,14398.065564767168,11
Flipkart_FASP3,25,219.45454545454547,19737.61416867577,11
Flipkart_FASP3,26,127.8,12224.200247289977,10
Flipkart_FASP3,27,137.4,12503.369918952962,10
Flipkart_FASP3,28,128.3,11761.528066599865,10
Flipkart_FASP3,29,192.6,19878.044993229883,10
Flipkart_FASP3,30,185.7,18935.09282732445,10
Flipkart_FASP3,31,168.33333333333334,16012.505006508158,6
Flipkart_FAST3,1,8.75,983.6926980744247,8
Flipkart_FAST3,2,11.166666666666666,1262.8787384219459,6
Flipkart_FAST3,3,22.666666666666668,2563.395771277094,3
Flipkart_FAST3,4,6.714285714285714,745.3762899404338,7
Flipkart_FAST3,5,4.2,464.83616504427374,5
Flipkart_FAST3,6,8.2,926.7386703233869,5
Flipkart_FAST3,7,5.666666666666667,640.7486845876565,3
Flipkart_FAST3,8,5.75,637.9599640510405,4
Flipkart_FAST3,9,9.0,994.1789590848745,4
Flipkart_FAST3,10,3.6666666666666665,406.91716981547125,6
Flipkart_FAST3,11,5.6,633.045333563962,5
Flipkart_FAST3,12,7.142857142857143,801.1326786301053,7
Flipkart_FAST3,13,5.25,581.44623923181,4
Flipkart_FAST3,14,4.5,508.90004850851756,6
Flipkart_FAST3,15,6.8,759.7326005831025,5
Flipkart_FAST3,16,10.2,1153.931996804537,5
Flipkart_FAST3,17,11.0,1244.286837871238,5
Flipkart_FAST3,18,13.333333333333334,1507.9846734150008,6
Flipkart_FAST3,19,8.222222222222221,919.4744114099948,9
Flipkart_FAST3,20,11.666666666666666,1311.9162633245621,6
Flipkart_FAST3,21,13.833333333333334,1557.0440059736636,6
Flipkart_FAST3,22,5.4,600.4715516793192,5
Flipkart_FAST3,23,3.857142857142857,429.28241239494724,7
Flipkart_FAST3,24,5.0,565.3957008889175,6
Flipkart_FAST3,25,4.833333333333333,538.2890800678824,6
Flipkart_FAST3,26,7.166666666666667,794.7682997589741,6
Flipkart_FAST3,27,9.285714285714286,1037.1284238676476,7
Flipkart_FAST3,28,13.0,1442.1723198102725,5
Flipkart_FAST3,29,12.5,1413.7661502034327,6
Flipkart_FAST3,30,7.0,782.0635062509506,5
Flipkart_FAST3,31,1.0,112.85762711864407,1
Flipkart_FASV3,1,248.27272727272728,21065.12667478071,11
Flipkart_FASV3,2,208.72727272727272,17986.852211681966,11
Flipkart_FASV3,3,170.36363636363637,15022.039187593846,11
Flipkart_FASV3,4,163.27272727272728,14934.940619667848,11
Flipkart_FASV3,5,213.8181818181818,17881.816569123268,11
Flipkart_FASV3,6,207.0,17635.304932895568,11
Flipkart_FASV3,7,189.36363636363637,16031.214488619276,11
Flipkart_FASV3,8,182.72727272727272,15448.72278579674,11
Flipkart_FASV3,9,181.0909090909091,15340.871377174275,11
Flipkart_FASV3,10,162.54545454545453,13503.368952511159,11
Flipkart_FASV3,11,137.8181818181818,11894.045443445471,11
Flipkart_FASV3,12,137.63636363636363,11711.506868813565,11
Flipkart_FASV3,13,144.36363636363637,12517.722214020412,11
Flipkart_FASV3,14,144.45454545454547,12171.019431104178,11
Flipkart_FASV3,15,160.63636363636363,13457.604131776601,11
Flipkart_FASV3,16,145.72727272727272,12136.884145507654,11
Flipkart_FASV3,17,136.0,11378.29220199803,11
Flipkart_FASV3,18,141.27272727272728,12032.966285033204,11
Flipkart_FASV3,19,149.1818181818182,12666.36566766696,11
Flipkart_FASV3,20,150.0,12758.518343400785,11
Flipkart_FASV3,21,143.0,12041.326606219618,11
Flipkart_FASV3,22,153.9090909090909,12770.863449234592,11
Flipkart_FASV3,23,144.8181818181818,12339.484876958,11
Flipkart_FASV3,24,138.63636363636363,11549.170527337306,11
Flipkart_FASV3,25,162.0909090909091,12861.311919318918,11
Flipkart_FASV3,26,172.9,14117.463849140739,10
Flipkart_FASV3,27,188.1,15033.365822874417,10
Flipkart_FASV3,28,173.3,13868.014752158615,10
Flipkart_FASV3,29,135.1,11851.942536161547,10
Flipkart_FASV3,30,162.2,13863.096031970059,10
Flipkart_FASV3,31,221.16666666666666,18437.752501602918,6
Flipkart_FATB6,1,63.90909090909091,17477.856684522973,11
Flipkart_FATB6,2,53.27272727272727,14069.894616113987,11
Flipkart_FATB6,3,46.90909090909091,12482.231356949691,11
Flipkart_FATB6,4,37.27272727272727,9753.393747054728,11
Flipkart_FATB6,5,41.36363636363637,10904.130409479192,11
Flipkart_FATB6,6,44.63636363636363,11637.848203393585,11
Flipkart_FATB6,7,46.90909090909091,12343.934509477549,11
Flipkart_FATB6,8,32.0,8615.972041168216,11
Flipkart_FATB6,9,43.0,11724.013221751535,11
Flipkart_FATB6,10,40.0,10973.029506900948,11
Flipkart_FATB6,11,48.09090909090909,13030.72614330614,11
Flipkart_FATB6,12,40.54545454545455,11004.656748961872,11
Flipkart_FATB6,13,43.09090909090909,11621.273187584984,11
Flipkart_FATB6,14,44.36363636363637,11724.01162781762,11
Flipkart_FATB6,15,34.27272727272727,9151.724042510788,11
Flipkart_FATB6,16,31.454545454545453,8397.82132819967,11
Flipkart_FATB6,17,31.727272727272727,8426.83704113065,11
Flipkart_FATB6,18,28.636363636363637,7697.199063858605,11
Flipkart_FATB6,19,31.636363636363637,8663.506354184648,11
Flipkart_FATB6,20,27.272727272727273,7477.549337493657,11
Flipkart_FATB6,21,29.454545454545453,8158.608267466252,11
Flipkart_FATB6,22,33.0,8973.550597069916,11
Flipkart_FATB6,23,29.09090909090909,7916.951314438589,11
Flipkart_FATB6,24,23.90909090909091,6461.586251611711,11
Flipkart_FATB6,25,21.363636363636363,5684.678122827033,11
Flipkart_FATB6,26,18.8,5099.144049470072,10
Flipkart_FATB6,27,22.4,6068.777734465833,10
Flipkart_FATB6,28,17.8,4868.433862754927,10
Flipkart_FATB6,29,23.2,6422.316287531513,10
Flipkart_FATB6,30,20.4,5592.584681038325,10
Flipkart_FATB6,31,17.666666666666668,4872.9148338825535,6
Flipkart_FATD6,1,12.666666666666666,3556.757595212197,9
Flipkart_FATD6,2,6.666666666666667,1843.7987275622736,9
Flipkart_FATD6,3,5.444444444444445,1499.5014871492922,9
Flipkart_FATD6,4,5.555555555555555,1509.3905201008542,9
Flipkart_FATD6,5,7.428571428571429,2028.6447324342357,7
Flipkart_FATD6,6,2.375,658.8956675315081,8
Flipkart_FATD6,7,3.3333333333333335,887.5945628867988,6
Flipkart_FATD6,8,2.2857142857142856,621.2980835451245,7
Flipkart_FATD6,9,4.5,1198.129192302419,6
Flipkart_FATD6,10,2.8,774.5932594362624,5
Flipkart_FATD6,11,2.4,620.9330892068971,5
Flipkart_FATD6,12,2.5,662.8235253751543,6
Flipkart_FATD6,13,3.0,807.4990208230901,6
Flipkart_FATD6,14,2.4,635.0737977858544,5
Flipkart_FATD6,15,4.0,1076.0107245014212,5
Flipkart_FATD6,16,3.7142857142857144,1012.7504662132278,7
Flipkart_FATD6,17,5.25,1459.643425977668,8
Flipkart_FATD6,18,2.7142857142857144,751.5952896039141,7
Flipkart_FATD6,19,3.5,958.371987590205,8
Flipkart_FATD6,20,4.555555555555555,1260.5829240257306,9
Flipkart_FATD6,21,3.111111111111111,861.7189383277286,9
Flipkart_FATD6,22,2.875,806.3800128158764,8
Flipkart_FATD6,23,5.555555555555555,1554.4315118773711,9
Flipkart_FATD6,24,5.125,1437.7798473297596,8
Flipkart_FATD6,25,4.833333333333333,1357.0146688240845,6
Flipkart_FATD6,26,2.0,552.3346108154668,8
Flipkart_FATD6,27,2.5,674.5914228316642,4
Flipkart_FATD6,28,3.7142857142857144,1012.624321932077,7
Flipkart_FATD6,29,2.6,710.6161254857669,5
Flipkart_FATD6,30,1.8,479.4905887629534,5
Flipkart_FATD6,31,1.0,284.53389830508473,1
Flipkart_FATG6,1,45.3,12071.586985302172,10
Flipkart_FATG6,2,44.81818181818182,11404.942322863955,11
Flipkart_FATG6,3,28.818181818181817,7347.179199811604,11
Flipkart_FATG6,4,38.63636363636363,9674.310984248623,11
Flipkart_FATG6,5,36.8,9335.067057215903,10
Flipkart_FATG6,6,25.727272727272727,6495.142632014886,11
Flipkart_FATG6,7,22.454545454545453,5772.836022228946,11
Flipkart_FATG6,8,20.0,5193.409780661024,10
Flipkart_FATG6,9,24.90909090909091,6599.307683883145,11
Flipkart_FATG6,10,28.363636363636363,7488.17773483379,11
Flipkart_FATG6,11,37.0,9763.705361714003,11
Flipkart_FATG6,12,30.727272727272727,8182.773988852499,11
Flipkart_FATG6,13,35.0,9281.80179758297,11
Flipkart_FATG6,14,32.1,8401.048711628464,10
Flipkart_FATG6,15,30.2,7799.312867425389,10
Flipkart_FATG6,16,20.0,5163.768417698693,11
Flipkart_FATG6,17,23.1,5845.3031348455825,10
Flipkart_FATG6,18,21.09090909090909,5493.760805466999,11
Flipkart_FATG6,19,34.09090909090909,8733.857495072529,11
Flipkart_FATG6,20,22.727272727272727,5940.131161372253,11
Flipkart_FATG6,21,26.90909090909091,7292.4149127784995,11
Flipkart_FATG6,22,18.363636363636363,4957.730817991519,11
Flipkart_FATG6,23,19.272727272727273,5151.263779756748,11
Flipkart_FATG6,24,22.363636363636363,6034.073367587224,11
Flipkart_FATG6,25,20.363636363636363,5525.000607891648,11
Flipkart_FATG6,26,10.666666666666666,2751.4806448562194,9
Flipkart_FATG6,27,9.7,2460.9335849775034,10
Flipkart_FATG6,28,13.6,3431.333842125515,10
Flipkart_FATG6,29,17.5,4545.146286851837,10
Flipkart_FATG6,30,28.77777777777778,7699.1740680654975,9
Flipkart_FATG6,31,18.166666666666668,4878.8556780161525,6
Flipkart_FATP6,1,30.333333333333332,8182.449205222567,9
Flipkart_FATP6,2,40.5,11116.506514136632,10
Flipkart_FATP6,3,38.81818181818182,10623.867640229799,11
Flipkart_FATP6,4,45.333333333333336,12293.566687067083,9
Flipkart_FATP6,5,13.090909090909092,3167.162708158085,11
Flipkart_FATP6,6,7.2727272727272725,1832.0215847982502,11
Flipkart_FATP6,7,10.444444444444445,2654.0275509521693,9
Flipkart_FATP6,8,8.1,2020.6231508239186,10
Flipkart_FATP6,9,10.5,2605.8124114033553,10
Flipkart_FATP6,10,7.111111111111111,1717.7391021944163,9
Flipkart_FATP6,11,10.6,2597.8832824644305,10
Flipkart_FATP6,12,7.0,1704.0030139791572,9
Flipkart_FATP6,13,12.88888888888889,3217.057002881751,9
Flipkart_FATP6,14,11.777777777777779,2878.9051734377163,9
Flipkart_FATP6,15,13.333333333333334,3319.2207404127016,9
Flipkart_FATP6,16,16.833333333333332,4228.916396679788,6
Flipkart_FATP6,17,14.333333333333334,3688.35528575415,9
Flipkart_FATP6,18,6.444444444444445,1656.7912459959216,9
Flipkart_FATP6,19,10.272727272727273,2691.043995827465,11
Flipkart_FATP6,20,9.555555555555555,2537.9103463174815,9
Flipkart_FATP6,21,7.7,2078.5978224944397,10
Flipkart_FATP6,22,8.0,2038.799475470221,9
Flipkart_FATP6,23,5.666666666666667,1509.6783063401926,9
Flipkart_FATP6,24,10.333333333333334,2740.8760815920114,9
Flipkart_FATP6,25,9.0,2361.6275337981633,10
Flipkart_FATP6,26,9.0,2264.535724737133,8
Flipkart_FATP6,27,6.5,1652.603052443913,8
Flipkart_FATP6,28,7.428571428571429,1842.0418838450544,7
Flipkart_FATP6,29,7.625,2042.8076462091044,8
Flipkart_FATP6,30,22.5,6166.818331285132,8
Flipkart_FATP6,31,4.5,1198.7785836539772,6
Flipkart_FATT6,1,27.444444444444443,7566.906507170261,9
Flipkart_FATT6,2,29.09090909090909,7723.9182618244695,11
Flipkart_FATT6,3,26.0,7016.801377756158,11
Flipkart_FATT6,4,28.2,7567.063889839704,10
Flipkart_FATT6,5,37.90909090909091,10341.55265978094,11
Flipkart_FATT6,6,48.4,13532.059942409698,10
Flipkart_FATT6,7,7.909090909090909,2002.8289509666092,11
Flipkart_FATT6,8,8.0,2074.790169052588,10
Flipkart_FATT6,9,12.5,3327.966627933326,10
Flipkart_FATT6,10,14.333333333333334,3732.4055380224327,9
Flipkart_FATT6,11,10.5,2643.979833370327,10
Flipkart_FATT6,12,12.777777777777779,3266.206786910684,9
Flipkart_FATT6,13,17.875,4595.111234920174,8
Flipkart_FATT6,14,13.11111111111111,3276.090072520427,9
Flipkart_FATT6,15,16.8,4480.252452207289,10
Flipkart_FATT6,16,14.2,3860.6485880045375,10
Flipkart_FATT6,17,11.75,3138.8755464833107,8
Flipkart_FATT6,18,9.4,2543.767118455721,10
Flipkart_FATT6,19,11.8,3090.4349657230114,10
Flipkart_FATT6,20,17.1,4566.0541227743215,10
Flipkart_FATT6,21,15.0,4086.6531483467907,9
Flipkart_FATT6,22,12.88888888888889,3558.4964363043327,9
Flipkart_FATT6,23,9.3,2559.046405983928,10
Flipkart_FATT6,24,8.0,2167.2204908775334,8
Flipkart_FATT6,25,7.555555555555555,2089.3243998903254,9
Flipkart_FATT6,26,4.0,1022.368193627457,8
Flipkart_FATT6,27,4.5,1150.959306637167,8
Flipkart_FATT6,28,4.444444444444445,1131.360818358366,9
Flipkart_FATT6,29,4.2,1113.288269157173,10
Flipkart_FATT6,30,15.75,4358.9588407099745,8
Flipkart_FATT6,31,7.6,2108.089932076721,5
Flipkart_GGPGMM,1,278.90909090909093,103518.62095531588,11
Flipkart_GGPGMM,2,283.1818181818182,105338.2434514638,11
Flipkart_GGPGMM,3,300.72727272727275,111771.61016949151,11
Flipkart_GGPGMM,4,210.27272727272728,78081.0092449923,11
Flipkart_GGPGMM,5,270.1818181818182,100293.06625577812,11
Flipkart_GGPGMM,6,293.54545454545456,108970.96302003083,11
Flipkart_GGPGMM,7,275.54545454545456,102205.8782742681,11
Flipkart_GGPGMM,8,202.36363636363637,75080.77041602466,11
Flipkart_GGPGMM,9,245.63636363636363,91140.64714946072,11
Flipkart_GGPGMM,10,263.54545454545456,97802.40369799692,11
Flipkart_GGPGMM,11,225.0909090909091,83594.99229583977,11
Flipkart_GGPGMM,12,209.45454545454547,77841.51001540833,11
Flipkart_GGPGMM,13,219.27272727272728,82144.19106317412,11
Flipkart_GGPGMM,14,211.63636363636363,79418.82896764252,11
Flipkart_GGPGMM,15,343.27272727272725,128747.74268104778,11
Flipkart_GGPGMM,16,401.09090909090907,149930.72419106317,11
Flipkart_GGPGMM,17,215.8181818181818,81314.32973805856,11
Flipkart_GGPGMM,18,180.9,68172.82203389831,10
Flipkart_GGPGMM,19,319.90909090909093,119592.08782742683,11
Flipkart_GGPGMM,20,430.0,159643.06779661018,10
Flipkart_GGPGMM,21,361.7,134201.4491525424,10
Flipkart_GGPGMM,22,336.0,124745.39291217257,11
Flipkart_GGPGMM,23,460.09090909090907,170733.343605547,11
Flipkart_GGPGMM,24,241.0,89546.96610169491,10
Flipkart_GGPGMM,25,208.45454545454547,77570.51617873652,11
Flipkart_GGPGMM,26,143.6,53715.62711864407,10
Flipkart_GGPGMM,27,190.0,72710.06779661018,10
Flipkart_GGPGMM,28,899.9,366103.3813559323,10
Flipkart_GGPGMM,29,248.0,93384.62711864406,10
Flipkart_GGPGMM,30,267.8,100378.93220338982,10
Flipkart_GGPGMM,31,200.0,74572.24576271187,6
Flipkart_GGPLUM,1,421.09090909090907,195938.68258859785,11
Flipkart_GGPLUM,2,338.0,157359.13713405238,11
Flipkart_GGPLUM,3,442.7,206874.73728813563,10
Flipkart_GGPLUM,4,610.4545454545455,284072.83513097075,11
Flipkart_GGPLUM,5,257.45454545454544,120237.29583975347,11
Flipkart_GGPLUM,6,202.63636363636363,94186.72573189523,11
Flipkart_GGPLUM,7,189.1818181818182,88034.59938366718,11
Flipkart_GGPLUM,8,215.0,100237.41140215717,11
Flipkart_GGPLUM,9,170.8181818181818,79488.7750385208,11
Flipkart_GGPLUM,10,195.2,91069.8813559322,10
Flipkart_GGPLUM,11,146.1818181818182,68340.27734976888,11
Flipkart_GGPLUM,12,150.1818181818182,70104.13713405239,11
Flipkart_GGPLUM,13,212.54545454545453,102945.78582434515,11
Flipkart_GGPLUM,14,204.7,100280.63559322033,10
Flipkart_GGPLUM,15,217.0909090909091,104381.64869029276,11
Flipkart_GGPLUM,16,267.6363636363636,129598.25885978428,11
Flipkart_GGPLUM,17,239.1818181818182,113215.562403698,11
Flipkart_GGPLUM,18,128.9090909090909,61251.61787365178,11
Flipkart_GGPLUM,19,132.36363636363637,62978.967642526964,11
Flipkart_GGPLUM,20,245.8,114602.87288135596,10
Flipkart_GGPLUM,21,239.1,111911.25423728814,10
Flipkart_GGPLUM,22,166.72727272727272,78574.1910631741,11
Flipkart_GGPLUM,23,155.0,72605.96302003082,11
Flipkart_GGPLUM,24,148.2,69233.20338983051,10
Flipkart_GGPLUM,25,141.8181818181818,66394.13713405239,11
Flipkart_GGPLUM,26,143.22222222222223,67531.47834274954,9
Flipkart_GGPLUM,27,89.7,42786.372881355936,10
Flipkart_GGPLUM,28,669.9,352319.55084745766,10
Flipkart_GGPLUM,29,359.6,167982.9152542373,10
Flipkart_GGPLUM,30,486.8,227613.00847457623,10
Flipkart_GGPLUM,31,127.83333333333333,62820.84745762712,6
Flipkart_GGPSG3,1,9.625,5133.061440677966,8
Flipkart_GGPSG3,2,11.714285714285714,6247.28813559322,7
Flipkart_GGPSG3,3,6.4,3413.152542372881,10
Flipkart_GGPSG3,4,7.555555555555555,4029.416195856874,9
Flipkart_GGPSG3,5,6.888888888888889,3673.8794726930323,9
Flipkart_GGPSG3,6,7.875,4199.777542372881,8
Flipkart_GGPSG3,7,8.88888888888889,4740.489642184558,9
Flipkart_GGPSG3,8,15.428571428571429,8228.135593220339,7
Flipkart_GGPSG3,9,16.125,8599.544491525423,8
Flipkart_GGPSG3,10,19.857142857142858,10589.915254237289,7
Flipkart_GGPSG3,11,14.0,7466.271186440677,8
Flipkart_GGPSG3,12,14.555555555555555,7762.551789077213,9
Flipkart_GGPSG3,13,19.5,10399.449152542371,6
Flipkart_GGPSG3,14,9.555555555555555,5096.026365348399,9
Flipkart_GGPSG3,15,12.9,6879.635593220339,10
Flipkart_GGPSG3,16,7.25,3866.4618644067796,8
Flipkart_GGPSG3,17,7.625,4066.4512711864404,8
Flipkart_GGPSG3,18,9.5,5066.3983050847455,8
Flipkart_GGPSG3,19,11.142857142857142,5942.542372881356,7
Flipkart_GGPSG3,20,13.0,6932.966101694915,7
Flipkart_GGPSG3,21,11.0,5866.35593220339,8
Flipkart_GGPSG3,22,14.142857142857142,7542.457627118643,7
Flipkart_GGPSG3,23,11.11111111111111,5925.612052730697,9
Flipkart_GGPSG3,24,16.142857142857142,8609.067796610168,7
Flipkart_GGPSG3,25,14.125,7532.934322033898,8
Flipkart_GGPSG3,26,13.142857142857142,7009.152542372881,7
Flipkart_GGPSG3,27,15.5,8266.22881355932,6
Flipkart_GGPSG3,28,42.75,22798.79237288136,8
Flipkart_GGPSG3,29,7.75,4133.114406779661,8
Flipkart_GGPSG3,30,7.5,3999.7881355932204,8
Flipkart_GGPSG3,31,8.333333333333334,4444.209039548023,3
Flipkart_GGPTKM,1,40.25,38120.1906779661,4
Flipkart_GGPTKM,2,125.25,117917.22457627118,4
Flipkart_GGPTKM,3,15.0,12923.305084745763,4
Flipkart_GGPTKM,4,3.0,2845.677966101695,4
Flipkart_GGPTKM,5,5.5,4930.550847457627,4
Flipkart_GGPTKM,6,6.5,6106.313559322034,4
Flipkart_GGPTKM,7,8.25,7825.614406779661,4
Flipkart_GGPTKM,8,3.6666666666666665,3478.0508474576272,3
Flipkart_GGPTKM,9,14.0,12719.088983050848,4
Flipkart_GGPTKM,10,19.25,17973.24152542373,4
Flipkart_GGPTKM,11,59.0,55762.41525423729,4
Flipkart_GGPTKM,12,51.75,48909.97881355932,4
Flipkart_GGPTKM,13,49.75,45505.1906779661,4
Flipkart_GGPTKM,14,22.25,21105.44491525424,4
Flipkart_GGPTKM,15,65.5,62130.63559322034,4
Flipkart_GGPTKM,16,99.5,94144.36440677966,4
Flipkart_GGPTKM,17,108.6,103013.54237288135,5
Flipkart_GGPTKM,18,25.6,24283.118644067796,5
Flipkart_GGPTKM,19,32.5,30828.177966101695,4
Flipkart_GGPTKM,20,23.5,22291.144067796613,4
Flipkart_GGPTKM,21,31.5,29879.6186440678,4
Flipkart_GGPTKM,22,37.0,35096.69491525424,4
Flipkart_GGPTKM,23,47.25,44700.78389830508,4
Flipkart_GGPTKM,24,29.2,27697.932203389828,5
Flipkart_GGPTKM,25,53.5,50747.923728813555,4
Flipkart_GGPTKM,26,64.5,61182.07627118644,4
Flipkart_GGPTKM,27,23.5,22291.14406779661,4
Flipkart_GGPTKM,28,203.6,193126.67796610168,5
Flipkart_GGPTKM,29,23.6,22386.0,5
Flipkart_GGPTKM,30,37.4,32438.830508474573,5
Flipkart_GGPTKM,31,27.5,26085.3813559322,2
Flipkart_HMFCCL4,22,8.0,1282.7118644067796,1
Flipkart_HMFCCL4,23,8.0,1282.7118644067796,1
Flipkart_HMFCCL4,24,1.0,160.33898305084745,1
Flipkart_HMFCCL4,25,2.0,320.6779661016949,1
Flipkart_HMFCCL4,26,8.0,1282.7118644067796,1
Flipkart_HMFCCL4,27,3.0,481.0169491525424,1
Flipkart_HMFCCL4,28,4.0,641.3559322033898,1
Flipkart_J4PRGSR,1,6.5,1151.7966101694915,10
Flipkart_J4PRGSR,2,5.4,956.6864406779662,10
Flipkart_J4PRGSR,3,8.11111111111111,1437.4387947269304,9
Flipkart_J4PRGSR,4,6.4,1135.1864406779662,10
Flipkart_J4PRGSR,5,6.9,1223.8728813559323,10
Flipkart_J4PRGSR,6,10.666666666666666,1890.7250470809793,9
Flipkart_J4PRGSR,7,6.888888888888889,1221.9020715630886,9
Flipkart_J4PRGSR,8,8.11111111111111,1437.4387947269304,9
Flipkart_J4PRGSR,9,8.88888888888889,1574.1431261770247,9
Flipkart_J4PRGSR,10,9.25,1637.8813559322034,8
Flipkart_J4PRGSR,11,7.7,1363.5169491525423,10
Flipkart_J4PRGSR,12,6.7,1187.2711864406779,10
Flipkart_J4PRGSR,13,7.3,1292.5677966101696,10
Flipkart_J4PRGSR,14,6.3,1114.0677966101696,10
Flipkart_J4PRGSR,15,8.9,1577.4915254237287,10
Flipkart_J4PRGSR,16,5.818181818181818,1030.9630200308166,11
Flipkart_J4PRGSR,17,5.111111111111111,906.572504708098,9
Flipkart_J4PRGSR,18,5.0,885.8397534668721,11
Flipkart_J4PRGSR,19,4.1,727.228813559322,10
Flipkart_J4PRGSR,20,5.4,956.6864406779662,10
Flipkart_J4PRGSR,21,6.363636363636363,1126.6872110939908,11
Flipkart_J4PRGSR,22,5.2,921.2118644067798,10
Flipkart_J4PRGSR,23,5.111111111111111,905.3201506591337,9
Flipkart_J4PRGSR,24,4.0,708.3644067796611,10
Flipkart_J4PRGSR,25,5.666666666666667,1002.608286252354,9
Flipkart_J4PRGSR,26,5.4,954.4322033898304,10
Flipkart_J4PRGSR,27,5.25,931.2076271186442,8
Flipkart_J4PRGSR,28,3.888888888888889,688.5310734463277,9
Flipkart_J4PRGSR,29,5.5,975.5508474576272,10
Flipkart_J4PRGSR,30,7.444444444444445,1320.442561205273,9
Flipkart_J4PRGSR,31,8.0,1417.1045197740114,6
Flipkart_J4PVCSR,1,64.2,13291.57627118644,10
Flipkart_J4PVCSR,2,55.333333333333336,11455.87570621469,9
Flipkart_J4PVCSR,3,42.6,8819.644067796611,10
Flipkart_J4PVCSR,4,36.90909090909091,7641.432973805856,11
